          time,         v2.im,         v2.re
  7.468500e+00,  17622.502397,  -9508.201452
  7.468550e+00,  17629.964684,  -9494.357856
  7.468600e+00,  17637.416095,  -9480.508404
  7.468650e+00,  17644.856628,  -9466.653103
  7.468700e+00,  17652.286276,  -9452.791962
  7.468750e+00,  17659.705035,  -9438.924991
  7.468800e+00,  17667.112901,  -9425.052197
  7.468850e+00,  17674.509869,  -9411.173590
  7.468900e+00,  17681.895934,  -9397.289177
  7.468950e+00,  17689.271092,  -9383.398967
  7.469000e+00,  17696.635339,  -9369.502970
  7.469050e+00,  17703.988670,  -9355.601192
  7.469100e+00,  17711.331080,  -9341.693644
  7.469150e+00,  17718.662564,  -9327.780333
  7.469200e+00,  17725.983119,  -9313.861269
  7.469250e+00,  17733.292740,  -9299.936459
  7.469300e+00,  17740.591422,  -9286.005913
  7.469350e+00,  17747.879161,  -9272.069638
  7.469400e+00,  17755.155952,  -9258.127644
  7.469450e+00,  17762.421790,  -9244.179939
  7.469500e+00,  17769.676672,  -9230.226532
  7.469550e+00,  17776.920593,  -9216.267431
  7.469600e+00,  17784.153548,  -9202.302645
  7.469650e+00,  17791.375533,  -9188.332183
  7.469700e+00,  17798.586543,  -9174.356053
  7.469750e+00,  17805.786574,  -9160.374263
  7.469800e+00,  17812.975622,  -9146.386823
  7.469850e+00,  17820.153682,  -9132.393741
  7.469900e+00,  17827.320750,  -9118.395026
  7.469950e+00,  17834.476820,  -9104.390686
  7.470000e+00,  17841.621890,  -9090.380730
  7.470050e+00,  17848.755954,  -9076.365167
  7.470100e+00,  17855.879008,  -9062.344005
  7.470150e+00,  17862.991048,  -9048.317253
  7.470200e+00,  17870.092069,  -9034.284919
  7.470250e+00,  17877.182066,  -9020.247012
  7.470300e+00,  17884.261037,  -9006.203542
  7.470350e+00,  17891.328975,  -8992.154516
  7.470400e+00,  17898.385877,  -8978.099943
  7.470450e+00,  17905.431739,  -8964.039832
  7.470500e+00,  17912.466555,  -8949.974191
  7.470550e+00,  17919.490322,  -8935.903030
  7.470600e+00,  17926.503036,  -8921.826356
  7.470650e+00,  17933.504692,  -8907.744179
  7.470700e+00,  17940.495285,  -8893.656508
  7.470750e+00,  17947.474812,  -8879.563350
  7.470800e+00,  17954.443268,  -8865.464715
  7.470850e+00,  17961.400649,  -8851.360611
  7.470900e+00,  17968.346950,  -8837.251048
  7.470950e+00,  17975.282168,  -8823.136033
  7.471000e+00,  17982.206297,  -8809.015575
  7.471050e+00,  17989.119334,  -8794.889684
  7.471100e+00,  17996.021275,  -8780.758367
  7.471150e+00,  18002.912115,  -8766.621634
  7.471200e+00,  18009.791850,  -8752.479494
  7.471250e+00,  18016.660475,  -8738.331954
  7.471300e+00,  18023.517987,  -8724.179024
  7.471350e+00,  18030.364381,  -8710.020713
  7.471400e+00,  18037.199653,  -8695.857029
  7.471450e+00,  18044.023799,  -8681.687981
  7.471500e+00,  18050.836814,  -8667.513578
  7.471550e+00,  18057.638695,  -8653.333828
  7.471600e+00,  18064.429437,  -8639.148740
  7.471650e+00,  18071.209036,  -8624.958323
  7.471700e+00,  18077.977488,  -8610.762586
  7.471750e+00,  18084.734788,  -8596.561537
  7.471800e+00,  18091.480933,  -8582.355185
  7.471850e+00,  18098.215918,  -8568.143540
  7.471900e+00,  18104.939739,  -8553.926609
  7.471950e+00,  18111.652392,  -8539.704402
  7.472000e+00,  18118.353873,  -8525.476927
  7.472050e+00,  18125.044178,  -8511.244193
  7.472100e+00,  18131.723302,  -8497.006209
  7.472150e+00,  18138.391242,  -8482.762983
  7.472200e+00,  18145.047993,  -8468.514525
  7.472250e+00,  18151.693552,  -8454.260843
  7.472300e+00,  18158.327913,  -8440.001946
  7.472350e+00,  18164.951074,  -8425.737843
  7.472400e+00,  18171.563029,  -8411.468543
  7.472450e+00,  18178.163776,  -8397.194053
  7.472500e+00,  18184.753309,  -8382.914384
  7.472550e+00,  18191.331625,  -8368.629544
  7.472600e+00,  18197.898720,  -8354.339542
  7.472650e+00,  18204.454589,  -8340.044387
  7.472700e+00,  18210.999229,  -8325.744086
  7.472750e+00,  18217.532636,  -8311.438651
  7.472800e+00,  18224.054805,  -8297.128088
  7.472850e+00,  18230.565732,  -8282.812407
  7.472900e+00,  18237.065414,  -8268.491617
  7.472950e+00,  18243.553847,  -8254.165726
  7.473000e+00,  18250.031026,  -8239.834744
  7.473050e+00,  18256.496947,  -8225.498679
  7.473100e+00,  18262.951607,  -8211.157540
  7.473150e+00,  18269.395002,  -8196.811337
  7.473200e+00,  18275.827127,  -8182.460077
  7.473250e+00,  18282.247979,  -8168.103769
  7.473300e+00,  18288.657553,  -8153.742423
  7.473350e+00,  18295.055846,  -8139.376048
  7.473400e+00,  18301.442854,  -8125.004651
  7.473450e+00,  18307.818572,  -8110.628243
  7.473500e+00,  18314.182997,  -8096.246832
  7.473550e+00,  18320.536125,  -8081.860426
  7.473600e+00,  18326.877953,  -8067.469036
  7.473650e+00,  18333.208475,  -8053.072669
  7.473700e+00,  18339.527688,  -8038.671334
  7.473750e+00,  18345.835589,  -8024.265040
  7.473800e+00,  18352.132173,  -8009.853797
  7.473850e+00,  18358.417437,  -7995.437613
  7.473900e+00,  18364.691376,  -7981.016497
  7.473950e+00,  18370.953987,  -7966.590458
  7.474000e+00,  18377.205266,  -7952.159505
  7.474050e+00,  18383.445209,  -7937.723646
  7.474100e+00,  18389.673812,  -7923.282891
  7.474150e+00,  18395.891071,  -7908.837249
  7.474200e+00,  18402.096983,  -7894.386728
  7.474250e+00,  18408.291544,  -7879.931337
  7.474300e+00,  18414.474749,  -7865.471086
  7.474350e+00,  18420.646596,  -7851.005982
  7.474400e+00,  18426.807080,  -7836.536036
  7.474450e+00,  18432.956197,  -7822.061256
  7.474500e+00,  18439.093944,  -7807.581651
  7.474550e+00,  18445.220317,  -7793.097230
  7.474600e+00,  18451.335312,  -7778.608001
  7.474650e+00,  18457.438925,  -7764.113975
  7.474700e+00,  18463.531153,  -7749.615159
  7.474750e+00,  18469.611991,  -7735.111562
  7.474800e+00,  18475.681437,  -7720.603195
  7.474850e+00,  18481.739485,  -7706.090064
  7.474900e+00,  18487.786134,  -7691.572181
  7.474950e+00,  18493.821378,  -7677.049552
  7.475000e+00,  18499.845214,  -7662.522189
  7.475050e+00,  18505.857639,  -7647.990098
  7.475100e+00,  18511.858649,  -7633.453290
  7.475150e+00,  18517.848239,  -7618.911773
  7.475200e+00,  18523.826407,  -7604.365556
  7.475250e+00,  18529.793148,  -7589.814649
  7.475300e+00,  18535.748459,  -7575.259060
  7.475350e+00,  18541.692336,  -7560.698798
  7.475400e+00,  18547.624776,  -7546.133872
  7.475450e+00,  18553.545775,  -7531.564292
  7.475500e+00,  18559.455329,  -7516.990065
  7.475550e+00,  18565.353435,  -7502.411202
  7.475600e+00,  18571.240089,  -7487.827711
  7.475650e+00,  18577.115287,  -7473.239601
  7.475700e+00,  18582.979026,  -7458.646881
  7.475750e+00,  18588.831302,  -7444.049560
  7.475800e+00,  18594.672111,  -7429.447648
  7.475850e+00,  18600.501451,  -7414.841152
  7.475900e+00,  18606.319316,  -7400.230083
  7.475950e+00,  18612.125705,  -7385.614449
  7.476000e+00,  18617.920612,  -7370.994259
  7.476050e+00,  18623.704035,  -7356.369522
  7.476100e+00,  18629.475970,  -7341.740247
  7.476150e+00,  18635.236414,  -7327.106444
  7.476200e+00,  18640.985362,  -7312.468121
  7.476250e+00,  18646.722812,  -7297.825287
  7.476300e+00,  18652.448759,  -7283.177952
  7.476350e+00,  18658.163201,  -7268.526124
  7.476400e+00,  18663.866133,  -7253.869812
  7.476450e+00,  18669.557553,  -7239.209026
  7.476500e+00,  18675.237456,  -7224.543774
  7.476550e+00,  18680.905840,  -7209.874066
  7.476600e+00,  18686.562700,  -7195.199910
  7.476650e+00,  18692.208034,  -7180.521316
  7.476700e+00,  18697.841837,  -7165.838293
  7.476750e+00,  18703.464106,  -7151.150849
  7.476800e+00,  18709.074838,  -7136.458995
  7.476850e+00,  18714.674030,  -7121.762738
  7.476900e+00,  18720.261677,  -7107.062088
  7.476950e+00,  18725.837777,  -7092.357054
  7.477000e+00,  18731.402326,  -7077.647645
  7.477050e+00,  18736.955320,  -7062.933870
  7.477100e+00,  18742.496757,  -7048.215739
  7.477150e+00,  18748.026632,  -7033.493260
  7.477200e+00,  18753.544943,  -7018.766442
  7.477250e+00,  18759.051685,  -7004.035295
  7.477300e+00,  18764.546856,  -6989.299827
  7.477350e+00,  18770.030452,  -6974.560048
  7.477400e+00,  18775.502470,  -6959.815967
  7.477450e+00,  18780.962906,  -6945.067592
  7.477500e+00,  18786.411757,  -6930.314933
  7.477550e+00,  18791.849020,  -6915.558000
  7.477600e+00,  18797.274690,  -6900.796800
  7.477650e+00,  18802.688766,  -6886.031344
  7.477700e+00,  18808.091244,  -6871.261640
  7.477750e+00,  18813.482120,  -6856.487698
  7.477800e+00,  18818.861390,  -6841.709526
  7.477850e+00,  18824.229052,  -6826.927134
  7.477900e+00,  18829.585103,  -6812.140531
  7.477950e+00,  18834.929538,  -6797.349725
  7.478000e+00,  18840.262356,  -6782.554727
  7.478050e+00,  18845.583551,  -6767.755545
  7.478100e+00,  18850.893122,  -6752.952188
  7.478150e+00,  18856.191064,  -6738.144665
  7.478200e+00,  18861.477376,  -6723.332987
  7.478250e+00,  18866.752052,  -6708.517160
  7.478300e+00,  18872.015091,  -6693.697196
  7.478350e+00,  18877.266488,  -6678.873103
  7.478400e+00,  18882.506241,  -6664.044890
  7.478450e+00,  18887.734346,  -6649.212566
  7.478500e+00,  18892.950801,  -6634.376140
  7.478550e+00,  18898.155601,  -6619.535622
  7.478600e+00,  18903.348744,  -6604.691021
  7.478650e+00,  18908.530226,  -6589.842346
  7.478700e+00,  18913.700045,  -6574.989606
  7.478750e+00,  18918.858197,  -6560.132810
  7.478800e+00,  18924.004679,  -6545.271967
  7.478850e+00,  18929.139487,  -6530.407087
  7.478900e+00,  18934.262619,  -6515.538179
  7.478950e+00,  18939.374072,  -6500.665251
  7.479000e+00,  18944.473842,  -6485.788314
  7.479050e+00,  18949.561925,  -6470.907375
  7.479100e+00,  18954.638320,  -6456.022446
  7.479150e+00,  18959.703023,  -6441.133533
  7.479200e+00,  18964.756030,  -6426.240648
  7.479250e+00,  18969.797340,  -6411.343799
  7.479300e+00,  18974.826947,  -6396.442994
  7.479350e+00,  18979.844850,  -6381.538244
  7.479400e+00,  18984.851045,  -6366.629558
  7.479450e+00,  18989.845530,  -6351.716944
  7.479500e+00,  18994.828300,  -6336.800413
  7.479550e+00,  18999.799354,  -6321.879972
  7.479600e+00,  19004.758688,  -6306.955632
  7.479650e+00,  19009.706298,  -6292.027401
  7.479700e+00,  19014.642183,  -6277.095289
  7.479750e+00,  19019.566338,  -6262.159305
  7.479800e+00,  19024.478761,  -6247.219459
  7.479850e+00,  19029.379449,  -6232.275758
  7.479900e+00,  19034.268399,  -6217.328213
  7.479950e+00,  19039.145607,  -6202.376834
  7.480000e+00,  19044.011071,  -6187.421628
  7.480050e+00,  19048.864788,  -6172.462605
  7.480100e+00,  19053.706754,  -6157.499775
  7.480150e+00,  19058.536968,  -6142.533147
  7.480200e+00,  19063.355425,  -6127.562729
  7.480250e+00,  19068.162122,  -6112.588532
  7.480300e+00,  19072.957058,  -6097.610564
  7.480350e+00,  19077.740228,  -6082.628835
  7.480400e+00,  19082.511631,  -6067.643354
  7.480450e+00,  19087.271262,  -6052.654130
  7.480500e+00,  19092.019120,  -6037.661173
  7.480550e+00,  19096.755200,  -6022.664491
  7.480600e+00,  19101.479501,  -6007.664094
  7.480650e+00,  19106.192019,  -5992.659991
  7.480700e+00,  19110.892751,  -5977.652192
  7.480750e+00,  19115.581695,  -5962.640705
  7.480800e+00,  19120.258847,  -5947.625541
  7.480850e+00,  19124.924205,  -5932.606707
  7.480900e+00,  19129.577766,  -5917.584214
  7.480950e+00,  19134.219527,  -5902.558071
  7.481000e+00,  19138.849485,  -5887.528287
  7.481050e+00,  19143.467637,  -5872.494870
  7.481100e+00,  19148.073980,  -5857.457832
  7.481150e+00,  19152.668512,  -5842.417180
  7.481200e+00,  19157.251230,  -5827.372925
  7.481250e+00,  19161.822131,  -5812.325075
  7.481300e+00,  19166.381211,  -5797.273639
  7.481350e+00,  19170.928469,  -5782.218627
  7.481400e+00,  19175.463901,  -5767.160049
  7.481450e+00,  19179.987505,  -5752.097913
  7.481500e+00,  19184.499278,  -5737.032229
  7.481550e+00,  19188.999217,  -5721.963006
  7.481600e+00,  19193.487319,  -5706.890254
  7.481650e+00,  19197.963581,  -5691.813981
  7.481700e+00,  19202.428002,  -5676.734197
  7.481750e+00,  19206.880577,  -5661.650912
  7.481800e+00,  19211.321305,  -5646.564134
  7.481850e+00,  19215.750182,  -5631.473873
  7.481900e+00,  19220.167206,  -5616.380138
  7.481950e+00,  19224.572374,  -5601.282939
  7.482000e+00,  19228.965683,  -5586.182284
  7.482050e+00,  19233.347131,  -5571.078184
  7.482100e+00,  19237.716715,  -5555.970647
  7.482150e+00,  19242.074432,  -5540.859683
  7.482200e+00,  19246.420279,  -5525.745301
  7.482250e+00,  19250.754255,  -5510.627511
  7.482300e+00,  19255.076356,  -5495.506321
  7.482350e+00,  19259.386579,  -5480.381742
  7.482400e+00,  19263.684922,  -5465.253782
  7.482450e+00,  19267.971382,  -5450.122450
  7.482500e+00,  19272.245957,  -5434.987757
  7.482550e+00,  19276.508644,  -5419.849711
  7.482600e+00,  19280.759440,  -5404.708322
  7.482650e+00,  19284.998343,  -5389.563599
  7.482700e+00,  19289.225349,  -5374.415551
  7.482750e+00,  19293.440458,  -5359.264188
  7.482800e+00,  19297.643665,  -5344.109520
  7.482850e+00,  19301.834968,  -5328.951555
  7.482900e+00,  19306.014365,  -5313.790302
  7.482950e+00,  19310.181854,  -5298.625772
  7.483000e+00,  19314.337430,  -5283.457973
  7.483050e+00,  19318.481093,  -5268.286916
  7.483100e+00,  19322.612839,  -5253.112608
  7.483150e+00,  19326.732666,  -5237.935060
  7.483200e+00,  19330.840571,  -5222.754281
  7.483250e+00,  19334.936552,  -5207.570281
  7.483300e+00,  19339.020607,  -5192.383068
  7.483350e+00,  19343.092732,  -5177.192652
  7.483400e+00,  19347.152925,  -5161.999043
  7.483450e+00,  19351.201184,  -5146.802249
  7.483500e+00,  19355.237507,  -5131.602281
  7.483550e+00,  19359.261890,  -5116.399147
  7.483600e+00,  19363.274331,  -5101.192857
  7.483650e+00,  19367.274828,  -5085.983421
  7.483700e+00,  19371.263378,  -5070.770847
  7.483750e+00,  19375.239980,  -5055.555145
  7.483800e+00,  19379.204629,  -5040.336325
  7.483850e+00,  19383.157325,  -5025.114396
  7.483900e+00,  19387.098064,  -5009.889366
  7.483950e+00,  19391.026844,  -4994.661247
  7.484000e+00,  19394.943663,  -4979.430046
  7.484050e+00,  19398.848518,  -4964.195774
  7.484100e+00,  19402.741407,  -4948.958440
  7.484150e+00,  19406.622327,  -4933.718053
  7.484200e+00,  19410.491277,  -4918.474623
  7.484250e+00,  19414.348253,  -4903.228159
  7.484300e+00,  19418.193253,  -4887.978670
  7.484350e+00,  19422.026275,  -4872.726166
  7.484400e+00,  19425.847317,  -4857.470656
  7.484450e+00,  19429.656376,  -4842.212150
  7.484500e+00,  19433.453450,  -4826.950657
  7.484550e+00,  19437.238536,  -4811.686186
  7.484600e+00,  19441.011633,  -4796.418748
  7.484650e+00,  19444.772737,  -4781.148350
  7.484700e+00,  19448.521847,  -4765.875004
  7.484750e+00,  19452.258960,  -4750.598717
  7.484800e+00,  19455.984074,  -4735.319501
  7.484850e+00,  19459.697186,  -4720.037363
  7.484900e+00,  19463.398295,  -4704.752313
  7.484950e+00,  19467.087398,  -4689.464362
  7.485000e+00,  19470.764492,  -4674.173518
  7.485050e+00,  19474.429576,  -4658.879790
  7.485100e+00,  19478.082647,  -4643.583189
  7.485150e+00,  19481.723704,  -4628.283723
  7.485200e+00,  19485.352743,  -4612.981403
  7.485250e+00,  19488.969762,  -4597.676236
  7.485300e+00,  19492.574760,  -4582.368234
  7.485350e+00,  19496.167733,  -4567.057405
  7.485400e+00,  19499.748681,  -4551.743759
  7.485450e+00,  19503.317600,  -4536.427305
  7.485500e+00,  19506.874488,  -4521.108053
  7.485550e+00,  19510.419344,  -4505.786012
  7.485600e+00,  19513.952164,  -4490.461192
  7.485650e+00,  19517.472948,  -4475.133601
  7.485700e+00,  19520.981692,  -4459.803250
  7.485750e+00,  19524.478395,  -4444.470148
  7.485800e+00,  19527.963054,  -4429.134305
  7.485850e+00,  19531.435667,  -4413.795729
  7.485900e+00,  19534.896232,  -4398.454431
  7.485950e+00,  19538.344747,  -4383.110420
  7.486000e+00,  19541.781210,  -4367.763705
  7.486050e+00,  19545.205619,  -4352.414295
  7.486100e+00,  19548.617971,  -4337.062201
  7.486150e+00,  19552.018265,  -4321.707431
  7.486200e+00,  19555.406498,  -4306.349996
  7.486250e+00,  19558.782668,  -4290.989904
  7.486300e+00,  19562.146774,  -4275.627165
  7.486350e+00,  19565.498812,  -4260.261789
  7.486400e+00,  19568.838782,  -4244.893785
  7.486450e+00,  19572.166680,  -4229.523163
  7.486500e+00,  19575.482506,  -4214.149931
  7.486550e+00,  19578.786256,  -4198.774100
  7.486600e+00,  19582.077929,  -4183.395679
  7.486650e+00,  19585.357523,  -4168.014678
  7.486700e+00,  19588.625036,  -4152.631105
  7.486750e+00,  19591.880466,  -4137.244971
  7.486800e+00,  19595.123810,  -4121.856285
  7.486850e+00,  19598.355067,  -4106.465056
  7.486900e+00,  19601.574235,  -4091.071294
  7.486950e+00,  19604.781312,  -4075.675008
  7.487000e+00,  19607.976295,  -4060.276209
  7.487050e+00,  19611.159184,  -4044.874905
  7.487100e+00,  19614.329975,  -4029.471105
  7.487150e+00,  19617.488667,  -4014.064821
  7.487200e+00,  19620.635258,  -3998.656060
  7.487250e+00,  19623.769746,  -3983.244832
  7.487300e+00,  19626.892129,  -3967.831148
  7.487350e+00,  19630.002406,  -3952.415015
  7.487400e+00,  19633.100573,  -3936.996445
  7.487450e+00,  19636.186630,  -3921.575447
  7.487500e+00,  19639.260575,  -3906.152029
  7.487550e+00,  19642.322405,  -3890.726202
  7.487600e+00,  19645.372118,  -3875.297974
  7.487650e+00,  19648.409714,  -3859.867356
  7.487700e+00,  19651.435189,  -3844.434358
  7.487750e+00,  19654.448542,  -3828.998988
  7.487800e+00,  19657.449772,  -3813.561255
  7.487850e+00,  19660.438876,  -3798.121171
  7.487900e+00,  19663.415852,  -3782.678744
  7.487950e+00,  19666.380699,  -3767.233983
  7.488000e+00,  19669.333414,  -3751.786898
  7.488050e+00,  19672.273997,  -3736.337499
  7.488100e+00,  19675.202445,  -3720.885796
  7.488150e+00,  19678.118756,  -3705.431797
